symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,messageBoardId,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
RCEAX,NAS,2022-04-11 13:30:00,-18000000,RiverSource Series Trust - Columbia 120/20 Contrarian Equity Fund,1,MUTUALFUND,,RCEAX,America/New_York,EST,RCEAX,b8ea2223-b6a7-3368-941f-a50881f2efaa
RGLDOU.SW,EBS,2014-01-22 08:00:00,3600000,Raiffeisen ETF Solid Gold Ounces,1,ETF,Raif Solid Gold Ounces A-USD,RGLDOU.SW,Europe/Zurich,CET,RGLDOU.SW,52e8ba49-f809-3293-a2c5-2670104c3a47
RILBX,NAS,2015-01-23 14:30:00,-18000000,American Funds Inflation Linked Bond Fund Class R-2,1,MUTUALFUND,American Funds Inflation Linked,RILBX,America/New_York,EST,RILBX,a2e6114f-0ae0-3904-8acd-3b34636237bc
RIPNX,NAS,2014-01-22 14:30:00,-18000000,Royce International Premier Fund,1,MUTUALFUND,Royce International Premier Fun,RIPNX,America/New_York,EST,RIPNX,4579361e-4a40-3516-bce8-c79ded693503
RIY.MU,MUN,,3600000,,1,EQUITY,RIVERSTONE ENERGY,RIY.MU,Europe/Berlin,CET,RIY.MU,
RKC8.HM,HAM,,3600000,,1,ETF,RAIFF.-ENERG.-AKT.(R)AST,RKC8.HM,Europe/Berlin,CET,RKC8.HM,
RNWH.L,LSE,1988-07-01 07:00:00,0,Renew Holdings plc,1,EQUITY,RENEW HOLDINGS PLC ORD 10P,RNWH.L,Europe/London,GMT,RNWH.L,7d1318ff-2c9f-3899-8046-3604a5b7934b
RQFI.SG,STU,,3600000,,1,MUTUALFUND,Xtrackers Harvest CSI300 UCITS ,RQFI.SG,Europe/Berlin,CET,RQFI.SG,
RRRAX,NAS,2002-08-30 13:30:00,-18000000,DWS RREEF Real Estate Securities Fund,1,MUTUALFUND,DWS RREEF Real Estate Securitie,RRRAX,America/New_York,EST,RRRAX,aecff705-f07d-3229-897e-a39fe20ab5f0
RRTL.HA,HAN,2013-05-07 06:00:00,3600000,,1,EQUITY,RTL GROUP,RRTL.HA,Europe/Berlin,CET,RRTL.HA,812509d0-7d07-334c-a18a-4609839f6937
RRTL.HM,HAM,2013-05-06 06:00:00,3600000,,1,EQUITY,RTL GROUP,RRTL.HM,Europe/Berlin,CET,RRTL.HM,a2d80b3f-c6a1-3a8f-be6e-573a87a086cd
RUOC.BE,BER,2007-05-04 06:00:00,3600000,,1,EQUITY,"OCEAN POWER TECH.  DL-,01",RUOC.BE,Europe/Berlin,CET,RUOC.BE,4da31b9b-cfa6-3af8-9a3e-938ddf22d184
RVNU,PCX,2013-06-04 13:30:00,-18000000,Xtrackers Municipal Infrastructure Revenue Bond ETF,1,ETF,Xtrackers Municipal Infrastruct,RVNU,America/New_York,EST,RVNU,91ae39f6-e123-3a18-919f-3284d540609d
RWIBX,NAS,2002-06-07 13:30:00,-18000000,American Funds Capital World Growth and Income Fund Class R-2,1,MUTUALFUND,American Funds - Capital World ,RWIBX,America/New_York,EST,RWIBX,a0dd0251-6b74-3a1f-9090-67bb8b705c8c
S1446.MC,MCE,2005-12-31 08:00:00,3600000,"Inverglobal Assistencia Actius Mobiliaris, SICAV S.A.",1,MUTUALFUND,INVERGLOBAL ASSISTENCIA ACTIUS ,S1446.MC,Europe/Madrid,CET,S1446.MC,dfb15ac3-a3b9-3997-a1b1-c370674f22f4
S17A.MU,MUN,,3600000,,1,ETF,SPARINV.-GLOB.INV.GR.EO R,S17A.MU,Europe/Berlin,CET,S17A.MU,
S2220.MC,MCE,2005-12-31 08:00:00,3600000,"Adnor Inversiones, SICAV, S.A.",1,MUTUALFUND,"ACCIONES ADNOR INVERSIONES, SIC",S2220.MC,Europe/Madrid,CET,S2220.MC,ce2e5aed-5eeb-3c84-99c7-18bb16ce2e1b
S2693.MC,MCE,2006-09-30 07:00:00,3600000,Sinama Inversiones SICAV SA,1,MUTUALFUND,"ACCIONES SINAMA INVERSIONES,SIC",S2693.MC,Europe/Madrid,CET,S2693.MC,f0da3c0a-de50-3eb2-bb51-cbc27f01c2f1
S3355.MC,MCE,2018-01-02 08:00:00,3600000,Citeron Bolsa SICAV,1,MUTUALFUND,"CITERON BOLSA SICAV, S.A.",S3355.MC,Europe/Madrid,CET,S3355.MC,3765d3c1-d2ae-3cf7-9a58-9165a3caa63c
S500H.PA,PAR,2020-02-19 08:00:00,3600000,Amundi Index Solutions - Amundi S&P 500 ESG,1,ETF,AMUNDI S&P 500 ESG UCITS ETF EU,S500H.PA,Europe/Paris,CET,S500H.PA,dff5f10e-2905-3d89-9bc7-c070cf1292ef
S6TN.SG,STU,,3600000,,1,MUTUALFUND,Flossbach von Storch - Multiple,S6TN.SG,Europe/Berlin,CET,S6TN.SG,f345c267-d4f9-3c8e-94fb-bdae1e76e5de
S74M.Z,ZRH,,3600000,,1,INDEX,ESTX 50 R.C. 12 RV NR DL,S74M.Z,Europe/Zurich,CET,S74M.Z,
SAB.MI,MIL,1998-07-17 07:00:00,3600000,Sabaf S.p.A.,1,EQUITY,SABAF,SAB.MI,Europe/Rome,CET,SAB.MI,c3d3c24b-ed53-3a37-8c42-0d491fab4536
SACAM.OL,OSL,2018-02-02 08:00:00,3600000,Salmones Camanchaca S.A.,1,EQUITY,SALMONES CAMANCHAC,SACAM.OL,Europe/Oslo,CET,SACAM.OL,d1f11516-07be-3fd4-a204-f9144cf9049b
SAMT,PCX,2022-01-25 14:30:00,-18000000,Strategas Macro Thematic Opportunities ETF,1,ETF,The Advisors' Inner Circle Fund,SAMT,America/New_York,EST,SAMT,2893fece-e5bf-3326-b77a-f4500bd6356c
SAMZ.AS,AMS,2021-02-16 08:00:00,3600000,Leverage Shares -1x Amazon ETC,1,ETF,Leverage Shares -1x Amazon ETP ,SAMZ.AS,Europe/Amsterdam,CET,SAMZ.AS,262887ff-008e-33c7-a322-4ea1d2a44295
SANC40-PRO.OL,,,,,1,NONE,,SANC40-PRO.OL,,,SANC40-PRO.OL,
SANN.SW,EBS,2006-11-03 08:00:00,3600000,Santhera Pharmaceuticals Holding AG,1,EQUITY,SANTHERA N,SANN.SW,Europe/Zurich,CET,SANN.SW,44b56cb7-b999-3392-8ca0-9fa67c52cc7c
SAPGF,PNK,1996-03-05 14:30:00,-18000000,SAP SE,1,EQUITY,SAP SE,SAPGF,America/New_York,EST,SAPGF,085f1de1-7932-3dcb-826d-dced02fad9c7
SAU.TO,TOR,2010-08-17 13:30:00,-18000000,St. Augustine Gold and Copper Limited,1,EQUITY,ST AUGUSTINE GOLD AND COPPER LT,SAU.TO,America/Toronto,EST,SAU.TO,f3c0bc54-0084-34d2-9d88-9871ae57ca01
SBEMS.SW,EBS,2016-03-31 07:00:00,3600000,UBS(Lux)Fund Solutions – Bloomberg Barclays USD Emerging Markets Sovereign UCITS ETF(hedgedCHF)A-acc,1,ETF,UBS LUX FUND SOLUTIONS,SBEMS.SW,Europe/Zurich,CET,SBEMS.SW,3465c8fb-0f82-3924-923e-52b1e34ae6cc
SC0P.HM,HAM,,3600000,,1,ETF,INVESCOMI STXE600 AUTOP,SC0P.HM,Europe/Berlin,CET,SC0P.HM,
SCOBU,NCM,2021-02-10 14:30:00,-18000000,ScION Tech Growth II,1,EQUITY,ScION Tech Growth II,SCOBU,America/New_York,EST,SCOBU,52642902-7e4f-379e-bdfb-7d46d627b7fa
SDAX.L,LSE,2022-06-13 07:00:00,0,,1,EQUITY,LEVERAGE SHARES PUBLIC LIMITED ,SDAX.L,Europe/London,GMT,SDAX.L,472bcce1-5081-3257-b5db-fdd02e4f0c4d
SE7000.MX,MEX,,-21600000,,1,INDEX,S&P/BMV Financials Sector Index,SE7000.MX,America/Mexico_City,CST,SE7000.MX,
SEAD.DU,DUS,,3600000,,1,ETF,UBSLFS-JPM DL EMD.B.ADHEO,SEAD.DU,Europe/Berlin,CET,SEAD.DU,
SFB1.F,FRA,2012-07-26 06:00:00,3600000,Asseco Poland S.A.,1,EQUITY,ASSECO POLAND S.A.  ZY 1,SFB1.F,Europe/Berlin,CET,SFB1.F,ce38fd1d-1922-33ba-9247-5003f23ffaad
SFT.VI,VIE,2018-09-14 06:55:00,3600000,SoftBank Group Corp.,1,EQUITY,SOFTBANK GROUP CORP,SFT.VI,Europe/Amsterdam,CET,SFT.VI,732e6d4c-8de5-3d0f-9638-16aee5338aa1
SGAXX,NAS,,-18000000,The Saratoga Advantage Trust - U.S. Government Money Market Portfolio,1,MONEYMARKET,Saratoga U.S.Government Money M,SGAXX,America/New_York,EST,SGAXX,eb61101b-2272-3865-b64c-59b29c04f256
SGB2D.PA,PAR,,3600000,,1,INDEX,Euronext G BNP 261021 GR Decrem,SGB2D.PA,Europe/Paris,CET,SGB2D.PA,
SGD.CN,CNQ,2019-06-05 13:30:00,-18000000,Snowline Gold Corp.,1,EQUITY,SnowlineGold,SGD.CN,America/Toronto,EST,SGD.CN,0340b4a2-dcc0-3cd0-818c-0cddf02ffbd9
SGDJPY=X,CCY,2003-12-01 00:00:00,0,,1,CURRENCY,SGD/JPY,SGDJPY=X,Europe/London,GMT,SGDJPY=X,adefc9a3-af49-37c9-899d-7e720dfb7d1f
SH,PCX,2006-06-21 13:30:00,-18000000,ProShares Short S&P500,1,ETF,ProShares Short S&P500,SH,America/New_York,EST,SH,ec5704f0-d569-35d1-a5b8-f9a2384a2b4b
SH0.BE,BER,2000-02-08 07:00:00,3600000,,1,EQUITY,SHIONOGI + CO. LTD,SH0.BE,Europe/Berlin,CET,SH0.BE,3ead49c6-622f-3ae7-886b-ce2b1ea9f12c
SH7.F,FRA,2018-05-18 06:00:00,3600000,"Helios Technologies, Inc.",1,EQUITY,"HELIOS TECHS INC.  DL-,01",SH7.F,Europe/Berlin,CET,SH7.F,8f94e979-5d2c-3bd8-915b-3c937ecdc3a1
SHA.AX,ASX,2021-12-28 23:00:00,39600000,SHAPE Australia Corporation Limited,1,EQUITY,SHAPE AUST FPO,SHA.AX,Australia/Sydney,AEDT,SHA.AX,197e78c2-fb1e-3e75-8f23-b3a35ee041f7
SHARDACROP.BO,BSE,2014-09-23 03:45:00,19800000,Sharda Cropchem Limited,1,EQUITY,Sharda Cropchem Limited,SHARDACROP.BO,Asia/Kolkata,IST,SHARDACROP.BO,49bc979e-13ab-3e42-8ef3-23e77b8d942c
SHVLF,PNK,2010-09-23 13:30:00,-18000000,Starcore International Mines Ltd.,1,EQUITY,STARCORE INTERNATIONAL MINES LT,SHVLF,America/New_York,EST,SHVLF,88ef59f2-240b-3c39-a4c1-7d3261f335e9
SHYMINV.BO,BSE,2015-07-28 03:45:00,19800000,Shyamkamal Investments Limited,1,EQUITY,SHYAMKAMAL INVESTMENTS LTD.,SHYMINV.BO,Asia/Kolkata,IST,SHYMINV.BO,4b243d72-ee73-3db2-8461-b69412ff03bc
SIS.NS,NSI,2017-08-10 03:45:00,19800000,SIS Limited,1,EQUITY,SIS LTD,SIS.NS,Asia/Kolkata,IST,SIS.NS,7a885875-da77-31fc-9c15-20c4ebec4969
SJMXX,NAS,,-18000000,JPMorgan Trust II - JPMorgan Municipal Money Market Fund,1,MONEYMARKET,JPMorgan Municipal Money Market,SJMXX,America/New_York,EST,SJMXX,15b420c1-317f-3e9d-9ba4-7db67d689051
SKC2.SG,STU,2010-07-22 06:00:00,3600000,,1,EQUITY,Standard Bank Group Ltd.,SKC2.SG,Europe/Berlin,CET,SKC2.SG,a0eccc1e-9b60-3572-9230-49e82bfbf129
SKFB.BE,BER,2000-11-01 07:00:00,3600000,,1,EQUITY,"SKF AB B  SK 0,625",SKFB.BE,Europe/Berlin,CET,SKFB.BE,7ee59358-5774-32a6-a7dc-55e915aa3cfe
SKGRW,NGM,2022-08-15 13:30:00,-18000000,,1,EQUITY,,SKGRW,America/New_York,EST,SKGRW,dc482322-88c7-3aad-8808-0d7c07b02817
SKO.NZ,NZE,2014-06-23 22:00:00,46800000,Serko Limited,1,EQUITY,Serko Limited Ordinary Shares,SKO.NZ,Pacific/Auckland,NZDT,SKO.NZ,3a9d3fdb-fd8b-3fd3-9f84-ab642c0b9b6c
SLESX,NAS,2017-04-04 13:30:00,-18000000,Invesco Income Advantage U.S. Fund,1,MUTUALFUND,Invesco Low Volatility Equity Y,SLESX,America/New_York,EST,SLESX,09ab6186-6cd2-398c-bc8b-2fa736ebd39d
SLQSPS3X.FGI,FGI,,0,,1,INDEX,FTSE Spain Super Liquid 3x Dail,SLQSPS3X.FGI,Europe/London,GMT,SLQSPS3X.FGI,
SLREFS.SW,,,,,1,NONE,,SLREFS.SW,,,SLREFS.SW,51cf4d71-ed0a-3d11-a9ac-00d5377384e1
SLYV,PCX,2000-10-02 13:30:00,-18000000,SPDR S&P 600 Small Cap Value ETF,1,ETF,SPDR S&P 600 Small Cap Value ET,SLYV,America/New_York,EST,SLYV,b616a127-4cca-369e-8d5d-83c7b8cd381d
SMXX.L,FSI,,0,,1,INDEX,FTSE SmallCap (Ex.Investment Co,SMXX.L,Europe/London,GMT,SMXX.L,
SN6.F,FRA,2007-12-31 07:00:00,3600000,Stolt-Nielsen Limited,1,EQUITY,STOLT-NIELSEN DL 1,SN6.F,Europe/Berlin,CET,SN6.F,685f5117-0bfd-324e-a80c-67fa1bb1890c
SOAN.DU,DUS,2009-12-11 07:00:00,3600000,,1,EQUITY,UNIPOLSAI ASSICU.SPA O.N.,SOAN.DU,Europe/Berlin,CET,SOAN.DU,6c792fa0-2fbd-3fb7-9897-5aacb6cc2a65
SP5C.PA,PAR,2014-12-09 08:00:00,3600000,Lyxor S&P 500 UCITS ETF,1,ETF,Lyxor S&P 500 UCITS ETF - Acc,SP5C.PA,Europe/Paris,CET,SP5C.PA,917e55e1-e9a2-3eab-8ca4-f15a6c809c0f
SPBYMAIG30.BA,BUE,,-10800000,,1,INDEX,,SPBYMAIG30.BA,America/Argentina/Buenos_Aires,ART,SPBYMAIG30.BA,218dd2f4-de8d-3ac9-bb2e-8525dcad8f7e
SPH,NYQ,1996-02-29 14:30:00,-18000000,"Suburban Propane Partners, L.P.",1,EQUITY,"Suburban Propane Partners, L.P.",SPH,America/New_York,EST,SPH,1710c052-ab15-3066-8ba7-37824f33b6cb
SPILPD.SW,EBS,,3600000,,1,INDEX,SPI Low Risk Premium EUR (TR),SPILPD.SW,Europe/Zurich,CET,SPILPD.SW,
SRR0.SG,STU,2007-12-28 07:00:00,3600000,,1,EQUITY,Sierra Grande Minerals Inc.,SRR0.SG,Europe/Berlin,CET,SRR0.SG,e1f2306e-b888-3599-9f52-4f0962fbd6c0
SRV8.DU,DUS,,3600000,,1,ETF,SISF EUR.SMILL.COM.B ACC,SRV8.DU,Europe/Berlin,CET,SRV8.DU,
SSIIGVB.F,,,,,1,NONE,,SSIIGVB.F,,,SSIIGVB.F,ed0c2fd7-792a-3632-a8a4-10314f9d7615
SUPERB1.MX,MEX,2018-01-02 14:30:00,-21600000,"Fondo SAM Deuda Corto Plazo 17, S.A. de C.V. F.I.I.D. B1",1,MUTUALFUND,SAM ASSET MANAGEMENT SA DE CV F,SUPERB1.MX,America/Mexico_City,CST,SUPERB1.MX,b95f119e-c373-3bd0-8a66-30f541bd968a
SUR2026BF3.MX,MEX,2018-01-02 14:30:00,-21600000,SURA Soluciones 3 SA de CV S.I.R.V.,1,MUTUALFUND,SURA Soluciones 3 SA de CV S.I,SUR2026BF3.MX,America/Mexico_City,CST,SUR2026BF3.MX,7c14ef9d-3586-31ac-a36e-e6cd8a8a61ee
SURB05BM1.MX,MEX,2021-10-18 13:30:00,-21600000,SURA Bono SA de CV F.I.I.D.,1,MUTUALFUND,,SURB05BM1.MX,America/Mexico_City,CST,SURB05BM1.MX,7ea43fca-1821-3370-ac45-998f5a62246d
SVIVE35C3.MX,MEX,2018-01-02 14:30:00,-21600000,"Fondo SAM Balanceado 12, S.A. de C.V. F.I.R.V.",1,MUTUALFUND,SAM ASSET MANAGEMENT SA DE CV F,SVIVE35C3.MX,America/Mexico_City,CST,SVIVE35C3.MX,83f56d87-1c9a-31d4-bc1b-c7c93c0a24d4
SVTE,PNK,2012-10-18 13:30:00,-18000000,Service Team Inc.,1,EQUITY,SERVICE TEAM INC,SVTE,America/New_York,EST,SVTE,de410189-d33b-385e-83f1-eeb7d9467314
SXR4.HA,HAN,,3600000,,1,ETF,ISHSVII-MSCI USA DL ACC,SXR4.HA,Europe/Berlin,CET,SXR4.HA,
SYU1.F,FRA,2001-03-02 07:00:00,3600000,Synovus Financial Corp.,1,EQUITY,SYNOVUS FINL CORP.  DL 1,SYU1.F,Europe/Berlin,CET,SYU1.F,6fb2daf8-8f5f-325a-bec2-46427b349246
TAGRX,NAS,1980-01-02 14:30:00,-18000000,John Hancock Fundamental Large Cap Core Fund,1,MUTUALFUND,John Hancock Fundamental Large ,TAGRX,America/New_York,EST,TAGRX,c781bf93-5ebc-3df8-8789-81151c72a0ae
TARC.NS,NSI,2020-12-18 03:45:00,19800000,TARC Limited,1,EQUITY,Anant Raj Global Limited,TARC.NS,Asia/Kolkata,IST,TARC.NS,8c5f9d66-834f-3a66-8029-b28a092042dd
TCEHY,PNK,2010-01-05 14:30:00,-18000000,Tencent Holdings Limited,1,EQUITY,TENCENT HOLDINGS LIMITED UNSP A,TCEHY,America/New_York,EST,TCEHY,93daa8b6-450a-3714-adba-21bf8bc3c52c
TDSL.BO,BSE,2018-02-21 03:45:00,19800000,Tasty Dairy Specialities Limited,1,EQUITY,Tasty Dairy Specialities Limit,TDSL.BO,Asia/Kolkata,IST,TDSL.BO,8ff40b91-21de-3d75-8c46-9d03342e76a2
TEMP.CN,CNQ,2019-02-28 14:30:00,-18000000,Tempus Capital Inc.,1,EQUITY,TempusCapInc,TEMP.CN,America/Toronto,EST,TEMP.CN,0a326861-de6d-32d3-915e-50fb042a0dc3
TEPV.F,FRA,,3600000,Franklin Templeton Investment Funds SICAV - Franklin Mutual U.S. Value Fund,1,ETF,FTIF-F.MUT.US.VAL. AACC,TEPV.F,Europe/Berlin,CET,TEPV.F,ec203599-5ead-38f8-8fc0-1f513afda33e
TEPV.MU,MUN,,3600000,,1,ETF,FTIF-F.MUT.US.VAL. AACC,TEPV.MU,Europe/Berlin,CET,TEPV.MU,3ca819f4-d631-3332-ab84-7156220ebb9f
TFC-PR,NYQ,2020-07-31 13:30:00,-18000000,Truist Financial Corporation,1,EQUITY,Truist Financial Corporation De,TFC-PR,America/New_York,EST,TFC-PR,d002913a-98ef-316a-b2a3-40b4d83f221c
TGVSL.BO,BSE,2000-09-21 03:45:00,19800000,TGV SRAAC Limited,1,EQUITY,TGV SRAAC Limited,TGVSL.BO,Asia/Kolkata,IST,TGVSL.BO,0d2dd17f-c7f1-3219-9d5a-926d7d1b7022
TGX.F,FRA,2011-06-20 06:00:00,3600000,Talga Group Ltd,1,EQUITY,TALGA GROUP LTD.,TGX.F,Europe/Berlin,CET,TGX.F,1ebd6f21-8dbf-31e4-be64-7f12cb7b3acc
TISAX,NAS,2015-12-04 14:30:00,-18000000,TIAA-CREF S&P 500 Index Fund,1,MUTUALFUND,TIAA-CREF S&P 500 Index Fund - ,TISAX,America/New_York,EST,TISAX,3fdea0c1-0273-32f1-ac22-0b9988ae0777
TP3.BE,BER,2013-12-04 07:00:00,3600000,,1,EQUITY,THRACE PLA.H.+C.NAM.EO-66,TP3.BE,Europe/Berlin,CET,TP3.BE,e419b96c-a40e-38b0-9733-2a146a63f6e6
TR9.BE,BER,2010-02-18 07:00:00,3600000,,1,EQUITY,OTRS AG IA O.N.,TR9.BE,Europe/Berlin,CET,TR9.BE,ee1c9d15-0f5b-3571-a6fd-3850b1585fce
TSY3.L,LSE,2013-08-27 07:00:00,0,SPDR Bloomberg 1-3 Year U.S. Treasury Bond UCITS ETF,1,ETF,SSGA SPDR ETFS EUROPE I PLC SPD,TSY3.L,Europe/London,GMT,TSY3.L,8fdb3b16-0b39-3538-aea3-bb6b3c13d16a
TTA-R.BK,SET,2007-12-28 03:00:00,25200000,Thoresen Thai Agencies Public Company Limited,1,EQUITY,THORESEN THAI AGENCIES PUBLIC C,TTA-R.BK,Asia/Bangkok,ICT,TTA-R.BK,7e92b4c8-4367-3a0f-8bcd-41cbce7e4eee
TTCF,NCM,2018-09-12 13:30:00,-18000000,"Tattooed Chef, Inc.",1,EQUITY,"Tattooed Chef, Inc.",TTCF,America/New_York,EST,TTCF,04fa753d-8991-391b-a919-55ec5452288e
TTP.TO,TOR,2016-03-30 13:30:00,-18000000,TD Canadian Equity Index ETF,1,ETF,TD CANADIAN EQUITY INDEX ETF,TTP.TO,America/Toronto,EST,TTP.TO,38185f51-f495-3f34-95e4-ed7047eff0d3
TUR.HM,HAM,2000-01-03 07:00:00,3600000,,1,EQUITY,TURBON AG O.N.,TUR.HM,Europe/Berlin,CET,TUR.HM,e3f73dae-b395-35ed-bc0f-3687d07f0b7a
U1IE.BE,BER,1997-07-31 06:00:00,3600000,,1,ETF,UNIEUROPA -NET-,U1IE.BE,Europe/Berlin,CET,U1IE.BE,87250bb3-21cc-3a7c-bab4-8877b17f97fa
U9R.SG,STU,2012-07-24 06:00:00,3600000,,1,EQUITY,Under Armour Inc. (Class A),U9R.SG,Europe/Berlin,CET,U9R.SG,fc358ffa-eeee-3e2a-b682-986e4c414c66
UBFW.SG,STU,,3600000,,1,MUTUALFUND,UBS - LUX - Equity Fund - Healt,UBFW.SG,Europe/Berlin,CET,UBFW.SG,077d06c5-735b-3339-92f3-827504d07c28
UD1U.SI,SES,2014-08-13 01:00:00,28800000,IREIT Global,1,EQUITY,IREIT Global SGD,UD1U.SI,Asia/Singapore,SGT,UD1U.SI,42359346-23ea-3b67-8803-c8dded5d790b
UEO.BE,BER,2022-03-07 07:00:00,3600000,,1,EQUITY,"WESTLAKE CORP  DL-,01",UEO.BE,Europe/Berlin,CET,UEO.BE,766f5d21-b9f4-3719-9e0f-4de4b40bb38c
UESD.L,LSE,2020-03-16 08:00:00,0,iShares £ Ultrashort Bond ESG UCITS ETF,1,ETF,ISHARES IV PLC ISH GBP U B ESD ,UESD.L,Europe/London,GMT,UESD.L,6eb05b88-a450-31ea-a9cf-c953114e1d8c
UI2J.BE,BER,2018-03-09 07:00:00,3600000,,1,ETF,HANSEMERKUR STRAT.AUSGEW.,UI2J.BE,Europe/Berlin,CET,UI2J.BE,0e53f5f5-6fe1-35aa-aed7-ead33c30abb7
UIM7.DU,DUS,,3600000,,1,ETF,UBSLFS-MSCI WORLD DLAD,UIM7.DU,Europe/Berlin,CET,UIM7.DU,5c036311-389e-33d5-b86c-295d134ab71f
UNH.VI,VIE,2017-05-23 06:55:00,3600000,UnitedHealth Group Incorporated,1,EQUITY,UNITEDHEALTH GROUP INC,UNH.VI,Europe/Amsterdam,CET,UNH.VI,f986f5dd-b9aa-3d6f-a91f-3d32e73308a3
UNVA.F,FRA,2010-03-04 07:00:00,3600000,Unilever PLC,1,EQUITY,"UNILEVER ADR/1 LS-,031111",UNVA.F,Europe/Berlin,CET,UNVA.F,5811c5e9-2a49-3713-a553-012cb3ac09fc
UOF.MU,MUN,2010-02-10 07:00:00,3600000,,1,EQUITY,"URBAN OUTFITTERS DL-,0001",UOF.MU,Europe/Berlin,CET,UOF.MU,0292984a-1264-32a9-9b2b-ea9fb425a1ad
US14913R2Q92.SG,STU,,3600000,,1,EQUITY,,US14913R2Q92.SG,Europe/Berlin,CET,US14913R2Q92.SG,
US219868CE41.SG,STU,,3600000,,1,EQUITY,,US219868CE41.SG,Europe/Berlin,CET,US219868CE41.SG,
US260543DG5.MU,MUN,,3600000,,1,EQUITY,,US260543DG5.MU,Europe/Berlin,CET,US260543DG5.MU,
US2665WEA5.DU,DUS,,3600000,,1,EQUITY,,US2665WEA5.DU,Europe/Berlin,CET,US2665WEA5.DU,
US31162DD9.MU,MUN,,3600000,,1,EQUITY,,US31162DD9.MU,Europe/Berlin,CET,US31162DD9.MU,
US437076CP51.SG,STU,,3600000,,1,EQUITY,,US437076CP51.SG,Europe/Berlin,CET,US437076CP51.SG,
US458140BY5.BE,BER,,3600000,,1,EQUITY,,US458140BY5.BE,Europe/Berlin,CET,US458140BY5.BE,
US534187BK40.SG,STU,,3600000,,1,EQUITY,,US534187BK40.SG,Europe/Berlin,CET,US534187BK40.SG,
US548661EM5.DU,DUS,,3600000,,1,EQUITY,,US548661EM5.DU,Europe/Berlin,CET,US548661EM5.DU,
US55261F1049.SG,STU,,3600000,,1,EQUITY,M&T Bank Corp.,US55261F1049.SG,Europe/Berlin,CET,US55261F1049.SG,
US66405S1006.SG,STU,,3600000,,1,EQUITY,Northeast Bank,US66405S1006.SG,Europe/Berlin,CET,US66405S1006.SG,
US91087BAT7.BE,BER,,3600000,,1,EQUITY,,US91087BAT7.BE,Europe/Berlin,CET,US91087BAT7.BE,
US912810TK4.DU,DUS,,3600000,,1,EQUITY,,US912810TK4.DU,Europe/Berlin,CET,US912810TK4.DU,
US925650AC7.BE,BER,,3600000,,1,EQUITY,,US925650AC7.BE,Europe/Berlin,CET,US925650AC7.BE,
USU75000BV7.MU,MUN,,3600000,,1,EQUITY,,USU75000BV7.MU,Europe/Berlin,CET,USU75000BV7.MU,
USU8882PAB32.SG,STU,,3600000,,1,EQUITY,,USU8882PAB32.SG,Europe/Berlin,CET,USU8882PAB32.SG,
USY5257YAM94.SG,STU,,3600000,,1,EQUITY,,USY5257YAM94.SG,Europe/Berlin,CET,USY5257YAM94.SG,
UTILS.BO,BSE,,19800000,,1,INDEX,S&P BSE UTILITIES,UTILS.BO,Asia/Kolkata,IST,UTILS.BO,
UY5U.Z,ZRH,,3600000,,1,INDEX,STX FI TM PR USD,UY5U.Z,Europe/Zurich,CET,UY5U.Z,
V7P.DU,DUS,2021-07-07 06:00:00,3600000,,1,EQUITY,"BONHEUR  NK 1,25",V7P.DU,Europe/Berlin,CET,V7P.DU,cfb257f0-b7c0-31d3-b558-c24b03c6175e
VBFGX,NAS,1999-12-15 14:30:00,-18000000,Victory Strategic Allocation Fund,1,MUTUALFUND,Victory Strategic Allocation Fu,VBFGX,America/New_York,EST,VBFGX,95ebd56e-e1f4-33a1-afef-6eb08ae16f28
VBNK.TO,TOR,2013-08-28 13:30:00,-18000000,VersaBank,1,EQUITY,VERSABANK,VBNK.TO,America/Toronto,EST,VBNK.TO,e90b6b38-9798-3cb4-9da2-57ecee74b41d
VCT100.NZ,NZE,,46800000,,1,EQUITY,VCT 26/11/2027 3.69% Vector Lim,VCT100.NZ,Pacific/Auckland,NZDT,VCT100.NZ,
VDCE.MI,MIL,2021-06-10 07:00:00,3600000,Vanguard USD Corporate Bond UCITS ETF,1,ETF,VANGUARD USD CORP BOND UCITS ET,VDCE.MI,Europe/Rome,CET,VDCE.MI,eb200e55-3c02-3558-95ce-0eac0a8b20c3
VECTPZOF14.MX,MEX,2018-01-02 14:30:00,-21600000,Vector Fondo MDC SA de CV F.I.I.D.,1,MUTUALFUND,Vector Fondo MDC SA de CV F.I.,VECTPZOF14.MX,America/Mexico_City,CST,VECTPZOF14.MX,1ba8f14a-d740-3776-82dd-b5f8994f3bda
VEFG.BE,BER,,3600000,,1,ETF,VE.V.TR.-INTL HIGH YIE.BD,VEFG.BE,Europe/Berlin,CET,VEFG.BE,
VFISX,NAS,1991-10-28 14:30:00,-18000000,Vanguard Short Term Treasury Fund,1,MUTUALFUND,Vanguard Short-Term Treasury Fu,VFISX,America/New_York,EST,VFISX,24fc8b1a-3ee6-3110-aa6b-f68f69d42dde
VGCX.TO,TOR,1996-08-08 13:30:00,-18000000,Victoria Gold Corp.,1,EQUITY,VICTORIA GOLD CORP,VGCX.TO,America/Toronto,EST,VGCX.TO,77b77dfd-57eb-3d26-8858-13027c8f860a
